symbol,option_symbol,entry_time,exit_time,duration_minutes,option_type,strike,lots,units,entry_premium,exit_premium,highest_premium,exit_reason,gross_pnl,taxes_and_brokerage,net_pnl,return_pct,capital_after
MIDCPNIFTY,MIDCPNIFTY 20775 PE,2026-07-31T14:40:00,2026-07-31T14:55:00,15.0,PE,20775,1,120,116.59,106.51,124.0,STOP_LOSS_HIT,-1209.6,79.59,-1289.19,-0.0865,223816.71
MIDCPNIFTY,MIDCPNIFTY 21050 CE,2026-08-03T09:35:00,2026-08-03T09:40:00,5.0,CE,21050,1,120,132.97,121.47,132.97,STOP_LOSS_HIT,-1380.0,84.13,-1464.13,-0.0865,222352.58
MIDCPNIFTY,MIDCPNIFTY 21000 CE,2026-08-03T09:45:00,2026-08-03T09:50:00,5.0,CE,21000,1,120,127.35,116.34,127.35,STOP_LOSS_HIT,-1321.2,82.57,-1403.77,-0.0865,220948.81
MIDCPNIFTY,MIDCPNIFTY 20850 PE,2026-08-03T10:20:00,2026-08-03T10:30:00,10.0,PE,20850,1,120,115.05,105.11,115.05,STOP_LOSS_HIT,-1192.8,79.16,-1271.96,-0.0864,219676.85
MIDCPNIFTY,MIDCPNIFTY 20925 PE,2026-08-03T10:40:00,2026-08-03T11:00:00,20.0,PE,20925,1,120,122.42,122.77,133.45,STOP_LOSS_HIT,42.0,83.63,-41.63,0.0029,219635.22
MIDCPNIFTY,MIDCPNIFTY 20900 PE,2026-08-03T11:20:00,2026-08-03T11:25:00,5.0,PE,20900,1,120,121.55,138.8,143.73,TARGET_HIT,2070.0,87.12,1982.88,0.1419,221618.1
MIDCPNIFTY,MIDCPNIFTY 20700 PE,2026-08-03T12:55:00,2026-08-03T13:00:00,5.0,PE,20700,1,120,116.05,132.53,138.74,TARGET_HIT,1977.6,85.31,1892.29,0.142,223510.39
MIDCPNIFTY,MIDCPNIFTY 20700 PE,2026-08-03T13:05:00,2026-08-03T13:10:00,5.0,PE,20700,1,120,120.61,110.18,120.61,STOP_LOSS_HIT,-1251.6,80.7,-1332.3,-0.0865,222178.09
MIDCPNIFTY,MIDCPNIFTY 20775 PE,2026-08-03T13:15:00,2026-08-03T13:20:00,5.0,PE,20775,1,120,110.87,126.61,127.97,TARGET_HIT,1888.8,83.61,1805.19,0.142,223983.28
MIDCPNIFTY,MIDCPNIFTY 20950 CE,2026-08-03T14:30:00,2026-08-03T14:40:00,10.0,CE,20950,1,120,127.95,128.33,140.78,STOP_LOSS_HIT,45.6,85.27,-39.67,0.003,223943.61
MIDCPNIFTY,MIDCPNIFTY 20925 CE,2026-08-03T14:45:00,2026-08-03T14:50:00,5.0,CE,20925,1,120,125.93,115.05,125.93,STOP_LOSS_HIT,-1305.6,82.17,-1387.77,-0.0864,222555.84
MIDCPNIFTY,MIDCPNIFTY 20850 CE,2026-08-03T14:55:00,2026-08-03T15:05:00,10.0,CE,20850,1,120,136.48,155.85,161.31,TARGET_HIT,2324.4,92.03,2232.37,0.1419,224788.21
MIDCPNIFTY,MIDCPNIFTY 20925 CE,2026-08-03T15:10:00,2026-08-03T15:25:00,15.0,CE,20925,1,120,129.07,117.91,129.67,STOP_LOSS_HIT,-1339.2,83.05,-1422.25,-0.0865,223365.96
MIDCPNIFTY,MIDCPNIFTY 20800 PE,2026-08-04T09:30:00,2026-08-04T09:35:00,5.0,PE,20800,1,120,120.2,109.81,120.2,STOP_LOSS_HIT,-1246.8,80.58,-1327.38,-0.0864,222038.58
MIDCPNIFTY,MIDCPNIFTY 20875 PE,2026-08-04T09:45:00,2026-08-04T10:10:00,25.0,PE,20875,1,120,121.34,121.69,133.3,STOP_LOSS_HIT,42.0,83.31,-41.31,0.0029,221997.27
MIDCPNIFTY,MIDCPNIFTY 20600 PE,2026-08-04T12:40:00,2026-08-04T12:45:00,5.0,PE,20600,1,120,115.57,105.58,115.57,STOP_LOSS_HIT,-1198.8,79.31,-1278.11,-0.0864,220719.16
MIDCPNIFTY,MIDCPNIFTY 20750 CE,2026-08-04T14:30:00,2026-08-04T14:35:00,5.0,CE,20750,1,120,130.9,119.59,130.9,STOP_LOSS_HIT,-1357.2,83.56,-1440.76,-0.0864,219278.4
MIDCPNIFTY,MIDCPNIFTY 20700 PE,2026-08-04T14:40:00,2026-08-04T14:55:00,15.0,PE,20700,1,120,122.35,111.77,123.77,STOP_LOSS_HIT,-1269.6,81.19,-1350.79,-0.0865,217927.61
MIDCPNIFTY,MIDCPNIFTY 20775 CE,2026-08-05T10:35:00,2026-08-05T10:45:00,10.0,CE,20775,1,120,131.56,120.19,131.56,STOP_LOSS_HIT,-1364.4,83.74,-1448.14,-0.0864,216479.47
MIDCPNIFTY,MIDCPNIFTY 20700 CE,2026-08-05T10:55:00,2026-08-05T11:05:00,10.0,CE,20700,1,120,135.3,154.5,159.6,TARGET_HIT,2304.0,91.63,2212.37,0.1419,218691.84
MIDCPNIFTY,MIDCPNIFTY 20750 CE,2026-08-05T11:10:00,2026-08-05T11:20:00,10.0,CE,20750,1,120,123.11,140.59,171.92,TARGET_HIT,2097.6,87.62,2009.98,0.142,220701.82
MIDCPNIFTY,MIDCPNIFTY 20900 CE,2026-08-05T11:25:00,2026-08-05T11:35:00,10.0,CE,20900,1,120,132.22,150.99,155.46,TARGET_HIT,2252.4,90.61,2161.79,0.142,222863.61
MIDCPNIFTY,MIDCPNIFTY 20925 CE,2026-08-05T11:40:00,2026-08-05T11:45:00,5.0,CE,20925,1,120,135.07,154.24,159.22,TARGET_HIT,2300.4,91.55,2208.85,0.1419,225072.46
MIDCPNIFTY,MIDCPNIFTY 21000 CE,2026-08-05T11:50:00,2026-08-05T11:55:00,5.0,CE,21000,1,120,125.85,114.97,125.85,STOP_LOSS_HIT,-1305.6,82.15,-1387.75,-0.0865,223684.71
MIDCPNIFTY,MIDCPNIFTY 20950 CE,2026-08-05T12:00:00,2026-08-05T12:10:00,10.0,CE,20950,1,120,134.18,122.59,134.18,STOP_LOSS_HIT,-1390.8,84.47,-1475.27,-0.0864,222209.44
MIDCPNIFTY,MIDCPNIFTY 20950 CE,2026-08-05T12:15:00,2026-08-05T12:25:00,10.0,CE,20950,1,120,131.32,149.96,152.01,TARGET_HIT,2236.8,90.31,2146.49,0.1419,224355.93
MIDCPNIFTY,MIDCPNIFTY 21050 CE,2026-08-05T12:30:00,2026-08-05T12:45:00,15.0,CE,21050,1,120,124.16,141.78,169.75,TARGET_HIT,2114.4,87.98,2026.42,0.1419,226382.35
MIDCPNIFTY,MIDCPNIFTY 21175 CE,2026-08-05T12:50:00,2026-08-05T13:00:00,10.0,CE,21175,1,120,134.31,153.38,169.57,TARGET_HIT,2288.4,91.29,2197.11,0.142,228579.46
MIDCPNIFTY,MIDCPNIFTY 21250 CE,2026-08-05T13:05:00,2026-08-05T13:10:00,5.0,CE,21250,1,120,133.71,122.15,133.71,STOP_LOSS_HIT,-1387.2,84.34,-1471.54,-0.0865,227107.92
MIDCPNIFTY,MIDCPNIFTY 21275 CE,2026-08-05T13:15:00,2026-08-05T13:25:00,10.0,CE,21275,1,120,126.12,144.02,157.98,TARGET_HIT,2148.0,88.6,2059.4,0.1419,229167.32
MIDCPNIFTY,MIDCPNIFTY 21300 CE,2026-08-05T13:30:00,2026-08-05T13:35:00,5.0,CE,21300,1,120,134.07,122.48,134.07,STOP_LOSS_HIT,-1390.8,84.43,-1475.23,-0.0864,227692.09
MIDCPNIFTY,MIDCPNIFTY 21250 CE,2026-08-05T13:40:00,2026-08-05T13:55:00,15.0,CE,21250,1,120,137.08,156.54,164.01,TARGET_HIT,2335.2,92.21,2242.99,0.142,229935.08
MIDCPNIFTY,MIDCPNIFTY 21425 CE,2026-08-05T14:15:00,2026-08-05T14:25:00,10.0,CE,21425,1,120,128.02,146.19,158.12,TARGET_HIT,2180.4,89.24,2091.16,0.1419,232026.24
MIDCPNIFTY,MIDCPNIFTY 21500 CE,2026-08-05T14:30:00,2026-08-05T14:35:00,5.0,CE,21500,1,120,135.18,123.5,135.18,STOP_LOSS_HIT,-1401.6,84.76,-1486.36,-0.0864,230539.88
MIDCPNIFTY,MIDCPNIFTY 21450 CE,2026-08-05T14:40:00,2026-08-05T14:55:00,15.0,CE,21450,1,120,135.34,135.73,148.22,STOP_LOSS_HIT,46.8,87.47,-40.67,0.0029,230499.21
MIDCPNIFTY,MIDCPNIFTY 21650 CE,2026-08-06T09:20:00,2026-08-06T09:30:00,10.0,CE,21650,1,120,136.31,155.66,162.78,TARGET_HIT,2322.0,91.96,2230.04,0.142,232729.25
MIDCPNIFTY,MIDCPNIFTY 21675 CE,2026-08-06T09:35:00,2026-08-06T09:45:00,10.0,CE,21675,1,120,135.55,123.84,135.55,STOP_LOSS_HIT,-1405.2,84.86,-1490.06,-0.0864,231239.19
MIDCPNIFTY,MIDCPNIFTY 21675 CE,2026-08-06T09:50:00,2026-08-06T10:15:00,25.0,CE,21675,1,120,128.96,117.81,138.05,STOP_LOSS_HIT,-1338.0,83.01,-1421.01,-0.0865,229818.18
MIDCPNIFTY,MIDCPNIFTY 21725 CE,2026-08-06T11:20:00,2026-08-06T11:30:00,10.0,CE,21725,1,120,138.67,126.69,143.65,STOP_LOSS_HIT,-1437.6,85.71,-1523.31,-0.0864,228294.87
MIDCPNIFTY,MIDCPNIFTY 21700 CE,2026-08-06T14:50:00,2026-08-06T15:15:00,25.0,CE,21700,1,120,137.79,145.04,158.35,STOP_LOSS_HIT,870.0,89.72,780.28,0.0526,229075.15
MIDCPNIFTY,MIDCPNIFTY 21775 CE,2026-08-06T15:20:00,2026-08-07T09:15:00,1075.0,CE,21775,1,120,132.83,151.68,265.97,TARGET_HIT,2262.0,90.81,2171.19,0.1419,231246.34
MIDCPNIFTY,MIDCPNIFTY 21975 CE,2026-08-07T09:20:00,2026-08-07T09:35:00,15.0,CE,21975,1,120,135.36,142.48,152.59,STOP_LOSS_HIT,854.4,88.97,765.43,0.0526,232011.77
MIDCPNIFTY,MIDCPNIFTY 22000 CE,2026-08-07T09:40:00,2026-08-07T09:45:00,5.0,CE,22000,1,120,139.63,159.45,165.75,TARGET_HIT,2378.4,93.05,2285.35,0.1419,234297.12
MIDCPNIFTY,MIDCPNIFTY 22100 CE,2026-08-07T09:50:00,2026-08-07T10:00:00,10.0,CE,22100,1,120,131.66,120.28,131.66,STOP_LOSS_HIT,-1365.6,83.76,-1449.36,-0.0864,232847.76
MIDCPNIFTY,MIDCPNIFTY 22000 CE,2026-08-07T10:05:00,2026-08-07T10:10:00,5.0,CE,22000,1,120,133.8,122.24,133.8,STOP_LOSS_HIT,-1387.2,84.37,-1471.57,-0.0864,231376.19
MIDCPNIFTY,MIDCPNIFTY 22175 CE,2026-08-07T11:40:00,2026-08-07T11:45:00,5.0,CE,22175,1,120,137.9,157.48,174.94,TARGET_HIT,2349.6,92.49,2257.11,0.142,233633.3
MIDCPNIFTY,MIDCPNIFTY 22275 CE,2026-08-07T11:50:00,2026-08-07T12:00:00,10.0,CE,22275,1,120,138.03,126.1,141.52,STOP_LOSS_HIT,-1431.6,85.54,-1517.14,-0.0864,232116.16
MIDCPNIFTY,MIDCPNIFTY 22125 CE,2026-08-07T12:05:00,2026-08-07T12:10:00,5.0,CE,22125,1,120,141.67,129.43,141.67,STOP_LOSS_HIT,-1468.8,86.54,-1555.34,-0.0864,230560.82
MIDCPNIFTY,MIDCPNIFTY 22200 CE,2026-08-07T15:15:00,2026-08-07T15:20:00,5.0,CE,22200,1,120,130.7,119.4,130.7,STOP_LOSS_HIT,-1356.0,83.5,-1439.5,-0.0865,229121.32
MIDCPNIFTY,MIDCPNIFTY 22125 CE,2026-08-07T15:25:00,2026-08-10T09:15:00,3950.0,CE,22125,1,120,141.49,129.26,141.49,STOP_LOSS_HIT,-1467.6,86.5,-1554.1,-0.0864,227567.22
MIDCPNIFTY,MIDCPNIFTY 22100 PE,2026-08-10T10:15:00,2026-08-10T10:20:00,5.0,PE,22100,1,120,117.3,107.16,117.3,STOP_LOSS_HIT,-1216.8,79.77,-1296.57,-0.0864,226270.65
MIDCPNIFTY,MIDCPNIFTY 22125 CE,2026-08-10T10:45:00,2026-08-10T10:50:00,5.0,CE,22125,1,120,130.38,148.89,152.4,TARGET_HIT,2221.2,90.0,2131.2,0.142,228401.85
MIDCPNIFTY,MIDCPNIFTY 22150 CE,2026-08-10T10:55:00,2026-08-10T11:00:00,5.0,CE,22150,1,120,137.37,125.5,137.37,STOP_LOSS_HIT,-1424.4,85.34,-1509.74,-0.0864,226892.11
MIDCPNIFTY,MIDCPNIFTY 22175 CE,2026-08-10T11:05:00,2026-08-10T11:25:00,20.0,CE,22175,1,120,136.82,156.24,162.03,TARGET_HIT,2330.4,92.13,2238.27,0.1419,229130.38
MIDCPNIFTY,MIDCPNIFTY 22200 CE,2026-08-10T11:30:00,2026-08-10T11:35:00,5.0,CE,22200,1,120,141.5,129.27,141.5,STOP_LOSS_HIT,-1467.6,86.5,-1554.1,-0.0864,227576.28
MIDCPNIFTY,MIDCPNIFTY 22425 CE,2026-08-10T12:50:00,2026-08-10T13:05:00,15.0,CE,22425,1,120,131.69,150.38,160.1,TARGET_HIT,2242.8,90.43,2152.37,0.1419,229728.65
MIDCPNIFTY,MIDCPNIFTY 22475 CE,2026-08-10T13:10:00,2026-08-10T13:25:00,15.0,CE,22475,1,120,141.49,129.26,141.49,STOP_LOSS_HIT,-1467.6,86.5,-1554.1,-0.0864,228174.55
MIDCPNIFTY,MIDCPNIFTY 22525 CE,2026-08-10T14:55:00,2026-08-10T15:25:00,30.0,CE,22525,1,120,143.31,143.73,158.21,STOP_LOSS_HIT,50.4,89.84,-39.44,0.0029,228135.11
MIDCPNIFTY,MIDCPNIFTY 22300 PE,2026-08-11T11:10:00,2026-08-11T11:15:00,5.0,PE,22300,1,120,118.07,134.83,144.91,TARGET_HIT,2011.2,85.97,1925.23,0.1419,230060.34
MIDCPNIFTY,MIDCPNIFTY 22250 PE,2026-08-11T11:20:00,2026-08-11T11:30:00,10.0,PE,22250,1,120,124.01,141.61,154.21,TARGET_HIT,2112.0,87.92,2024.08,0.1419,232084.42
MIDCPNIFTY,MIDCPNIFTY 22175 PE,2026-08-11T11:35:00,2026-08-11T11:40:00,5.0,PE,22175,1,120,118.33,108.1,118.33,STOP_LOSS_HIT,-1227.6,80.06,-1307.66,-0.0865,230776.76
MIDCPNIFTY,MIDCPNIFTY 22275 PE,2026-08-11T11:45:00,2026-08-11T11:50:00,5.0,PE,22275,1,120,123.36,140.87,156.81,TARGET_HIT,2101.2,87.7,2013.5,0.1419,232790.26
MIDCPNIFTY,MIDCPNIFTY 22275 PE,2026-08-11T11:55:00,2026-08-11T12:00:00,5.0,PE,22275,1,120,125.06,142.81,158.92,TARGET_HIT,2130.0,88.26,2041.74,0.1419,234832.0
MIDCPNIFTY,MIDCPNIFTY 22175 PE,2026-08-11T13:15:00,2026-08-11T13:20:00,5.0,PE,22175,1,120,123.31,112.66,123.31,STOP_LOSS_HIT,-1278.0,81.45,-1359.45,-0.0864,233472.55
MIDCPNIFTY,MIDCPNIFTY 22200 PE,2026-08-11T13:25:00,2026-08-11T13:30:00,5.0,PE,22200,1,120,117.81,107.63,117.81,STOP_LOSS_HIT,-1221.6,79.91,-1301.51,-0.0864,232171.04
MIDCPNIFTY,MIDCPNIFTY 22125 PE,2026-08-11T13:45:00,2026-08-11T13:50:00,5.0,PE,22125,1,120,118.64,108.39,118.64,STOP_LOSS_HIT,-1230.0,80.16,-1310.16,-0.0864,230860.88
MIDCPNIFTY,MIDCPNIFTY 22150 PE,2026-08-11T14:15:00,2026-08-11T14:20:00,5.0,PE,22150,1,120,123.42,112.76,123.42,STOP_LOSS_HIT,-1279.2,81.47,-1360.67,-0.0864,229500.21
MIDCPNIFTY,MIDCPNIFTY 22175 PE,2026-08-11T14:40:00,2026-08-11T14:45:00,5.0,PE,22175,1,120,122.01,139.33,140.31,TARGET_HIT,2078.4,87.27,1991.13,0.142,231491.34
MIDCPNIFTY,MIDCPNIFTY 22100 PE,2026-08-11T14:50:00,2026-08-11T14:55:00,5.0,PE,22100,1,120,125.31,143.1,146.76,TARGET_HIT,2134.8,88.34,2046.46,0.142,233537.8
MIDCPNIFTY,MIDCPNIFTY 22075 PE,2026-08-11T15:00:00,2026-08-11T15:05:00,5.0,PE,22075,1,120,124.27,141.91,159.09,TARGET_HIT,2116.8,88.01,2028.79,0.1419,235566.59
MIDCPNIFTY,MIDCPNIFTY 22050 PE,2026-08-11T15:10:00,2026-08-11T15:20:00,10.0,PE,22050,1,120,127.99,146.16,158.48,TARGET_HIT,2180.4,89.22,2091.18,0.142,237657.77
MIDCPNIFTY,MIDCPNIFTY 21975 PE,2026-08-11T15:25:00,2026-08-12T09:15:00,1070.0,PE,21975,1,120,116.82,106.72,116.82,STOP_LOSS_HIT,-1212.0,79.65,-1291.65,-0.0865,236366.12
MIDCPNIFTY,MIDCPNIFTY 22375 CE,2026-08-12T09:35:00,2026-08-12T09:50:00,15.0,CE,22375,1,120,142.82,143.24,159.89,STOP_LOSS_HIT,50.4,89.7,-39.3,0.0029,236326.82
MIDCPNIFTY,MIDCPNIFTY 22400 CE,2026-08-12T09:55:00,2026-08-12T10:10:00,15.0,CE,22400,1,120,136.82,156.24,180.8,TARGET_HIT,2330.4,92.13,2238.27,0.1419,238565.09
MIDCPNIFTY,MIDCPNIFTY 22575 CE,2026-08-12T10:15:00,2026-08-12T10:20:00,5.0,CE,22575,1,120,136.75,156.16,189.2,TARGET_HIT,2329.2,92.1,2237.1,0.1419,240802.19
MIDCPNIFTY,MIDCPNIFTY 22650 CE,2026-08-12T10:25:00,2026-08-12T10:40:00,15.0,CE,22650,1,120,137.0,156.45,181.13,TARGET_HIT,2334.0,92.19,2241.81,0.142,243044.0
MIDCPNIFTY,MIDCPNIFTY 22750 CE,2026-08-12T10:45:00,2026-08-12T10:50:00,5.0,CE,22750,1,120,141.15,161.18,169.23,TARGET_HIT,2403.6,93.55,2310.05,0.1419,245354.05
MIDCPNIFTY,MIDCPNIFTY 22850 CE,2026-08-12T10:55:00,2026-08-12T11:10:00,15.0,CE,22850,1,120,134.99,142.09,155.23,STOP_LOSS_HIT,852.0,88.85,763.15,0.0526,246117.2
MIDCPNIFTY,MIDCPNIFTY 22825 CE,2026-08-12T11:15:00,2026-08-12T11:20:00,5.0,CE,22825,1,120,141.67,129.43,141.67,STOP_LOSS_HIT,-1468.8,86.54,-1555.34,-0.0864,244561.86
MIDCPNIFTY,MIDCPNIFTY 22825 CE,2026-08-12T13:00:00,2026-08-12T13:05:00,5.0,CE,22825,1,120,143.71,131.28,143.71,STOP_LOSS_HIT,-1491.6,87.1,-1578.7,-0.0865,242983.16
MIDCPNIFTY,MIDCPNIFTY 22825 CE,2026-08-12T13:10:00,2026-08-12T13:20:00,10.0,CE,22825,1,120,147.33,147.76,159.6,STOP_LOSS_HIT,51.6,91.04,-39.44,0.0029,242943.72
MIDCPNIFTY,MIDCPNIFTY 22775 CE,2026-08-12T14:40:00,2026-08-12T14:45:00,5.0,CE,22775,1,120,146.44,167.23,170.89,TARGET_HIT,2494.8,95.29,2399.51,0.142,245343.23
MIDCPNIFTY,MIDCPNIFTY 22850 CE,2026-08-12T14:50:00,2026-08-12T14:55:00,5.0,CE,22850,1,120,143.05,130.69,143.05,STOP_LOSS_HIT,-1483.2,86.92,-1570.12,-0.0864,243773.11
MIDCPNIFTY,MIDCPNIFTY 22825 CE,2026-08-12T15:00:00,2026-08-12T15:05:00,5.0,CE,22825,1,120,141.29,129.08,141.29,STOP_LOSS_HIT,-1465.2,86.43,-1551.63,-0.0864,242221.48
MIDCPNIFTY,MIDCPNIFTY 22775 CE,2026-08-12T15:10:00,2026-08-12T15:15:00,5.0,CE,22775,1,120,144.96,132.43,144.96,STOP_LOSS_HIT,-1503.6,87.45,-1591.05,-0.0864,240630.43
MIDCPNIFTY,MIDCPNIFTY 23475 CE,2026-08-13T09:20:00,2026-08-13T09:25:00,5.0,CE,23475,1,120,143.59,131.18,143.59,STOP_LOSS_HIT,-1489.2,87.08,-1576.28,-0.0864,239054.15
MIDCPNIFTY,MIDCPNIFTY 23500 CE,2026-08-13T09:30:00,2026-08-13T09:35:00,5.0,CE,23500,1,120,146.76,167.59,170.31,TARGET_HIT,2499.6,95.4,2404.2,0.1419,241458.35
MIDCPNIFTY,MIDCPNIFTY 23425 CE,2026-08-13T09:40:00,2026-08-13T09:45:00,5.0,CE,23425,1,120,140.53,160.48,173.06,TARGET_HIT,2394.0,93.35,2300.65,0.142,243759.0
MIDCPNIFTY,MIDCPNIFTY 23575 CE,2026-08-13T09:50:00,2026-08-13T09:55:00,5.0,CE,23575,1,120,140.28,128.16,140.28,STOP_LOSS_HIT,-1454.4,86.16,-1540.56,-0.0864,242218.44
MIDCPNIFTY,MIDCPNIFTY 23550 CE,2026-08-13T10:00:00,2026-08-13T10:05:00,5.0,CE,23550,1,120,138.9,158.61,213.78,TARGET_HIT,2365.2,92.81,2272.39,0.1419,244490.83
MIDCPNIFTY,MIDCPNIFTY 23650 CE,2026-08-13T10:10:00,2026-08-13T10:15:00,5.0,CE,23650,1,120,150.2,137.21,150.2,STOP_LOSS_HIT,-1558.8,88.91,-1647.71,-0.0865,242843.12
MIDCPNIFTY,MIDCPNIFTY 23625 CE,2026-08-13T10:20:00,2026-08-13T10:25:00,5.0,CE,23625,1,120,149.63,136.7,149.63,STOP_LOSS_HIT,-1551.6,88.75,-1640.35,-0.0864,241202.77
MIDCPNIFTY,MIDCPNIFTY 23650 CE,2026-08-13T12:15:00,2026-08-13T12:25:00,10.0,CE,23650,1,120,142.87,143.29,155.6,STOP_LOSS_HIT,50.4,89.7,-39.3,0.0029,241163.47
MIDCPNIFTY,MIDCPNIFTY 23650 CE,2026-08-13T12:30:00,2026-08-13T12:35:00,5.0,CE,23650,1,120,148.67,169.77,175.86,TARGET_HIT,2532.0,96.03,2435.97,0.1419,243599.44
MIDCPNIFTY,MIDCPNIFTY 23700 CE,2026-08-13T12:40:00,2026-08-13T12:45:00,5.0,CE,23700,1,120,141.5,129.27,141.5,STOP_LOSS_HIT,-1467.6,86.5,-1554.1,-0.0864,242045.34
MIDCPNIFTY,MIDCPNIFTY 23400 PE,2026-08-13T15:05:00,2026-08-13T15:10:00,5.0,PE,23400,1,120,126.46,115.53,126.46,STOP_LOSS_HIT,-1311.6,82.32,-1393.92,-0.0864,240651.42
MIDCPNIFTY,MIDCPNIFTY 23875 CE,2026-08-14T09:20:00,2026-08-14T09:25:00,5.0,CE,23875,1,120,140.15,128.04,140.15,STOP_LOSS_HIT,-1453.2,86.12,-1539.32,-0.0864,239112.1
MIDCPNIFTY,MIDCPNIFTY 23775 CE,2026-08-14T09:30:00,2026-08-14T09:35:00,5.0,CE,23775,1,120,151.45,172.95,183.37,TARGET_HIT,2580.0,96.94,2483.06,0.142,241595.16
MIDCPNIFTY,MIDCPNIFTY 23825 CE,2026-08-14T09:40:00,2026-08-14T09:45:00,5.0,CE,23825,1,120,145.51,166.17,180.26,TARGET_HIT,2479.2,94.99,2384.21,0.142,243979.37
MIDCPNIFTY,MIDCPNIFTY 24025 CE,2026-08-14T09:50:00,2026-08-14T10:05:00,15.0,CE,24025,1,120,146.97,134.26,147.29,STOP_LOSS_HIT,-1525.2,88.01,-1613.21,-0.0865,242366.16
MIDCPNIFTY,MIDCPNIFTY 24025 CE,2026-08-14T10:10:00,2026-08-14T10:15:00,5.0,CE,24025,1,120,144.27,164.75,167.8,TARGET_HIT,2457.6,94.58,2363.02,0.142,244729.18
MIDCPNIFTY,MIDCPNIFTY 24075 CE,2026-08-14T10:20:00,2026-08-14T10:30:00,10.0,CE,24075,1,120,142.41,162.62,236.27,TARGET_HIT,2425.2,93.95,2331.25,0.1419,247060.43
MIDCPNIFTY,MIDCPNIFTY 24200 CE,2026-08-14T10:35:00,2026-08-14T10:40:00,5.0,CE,24200,1,120,146.85,134.15,146.85,STOP_LOSS_HIT,-1524.0,87.98,-1611.98,-0.0865,245448.45
MIDCPNIFTY,MIDCPNIFTY 24100 CE,2026-08-14T10:45:00,2026-08-14T11:15:00,30.0,CE,24100,1,120,143.01,143.43,159.17,STOP_LOSS_HIT,50.4,89.74,-39.34,0.0029,245409.11
MIDCPNIFTY,MIDCPNIFTY 24050 CE,2026-08-14T12:45:00,2026-08-14T12:50:00,5.0,CE,24050,1,120,149.66,136.73,149.66,STOP_LOSS_HIT,-1551.6,88.77,-1640.37,-0.0864,243768.74
MIDCPNIFTY,MIDCPNIFTY 23825 PE,2026-08-14T14:35:00,2026-08-14T14:50:00,15.0,PE,23825,1,120,131.9,120.5,131.9,STOP_LOSS_HIT,-1368.0,83.83,-1451.83,-0.0864,242316.91
MIDCPNIFTY,MIDCPNIFTY 24150 CE,2026-08-17T09:35:00,2026-08-17T09:40:00,5.0,CE,24150,1,120,154.89,176.87,180.05,TARGET_HIT,2637.6,98.06,2539.54,0.1419,244856.45
MIDCPNIFTY,MIDCPNIFTY 24275 CE,2026-08-17T09:45:00,2026-08-17T09:55:00,10.0,CE,24275,1,120,152.87,174.57,179.56,TARGET_HIT,2604.0,97.4,2506.6,0.142,247363.05
MIDCPNIFTY,MIDCPNIFTY 24300 CE,2026-08-17T10:00:00,2026-08-17T10:15:00,15.0,CE,24300,1,120,154.73,141.35,161.31,STOP_LOSS_HIT,-1605.6,90.18,-1695.78,-0.0865,245667.27
MIDCPNIFTY,MIDCPNIFTY 24325 CE,2026-08-17T10:20:00,2026-08-17T10:30:00,10.0,CE,24325,1,120,142.79,130.45,142.79,STOP_LOSS_HIT,-1480.8,86.86,-1567.66,-0.0864,244099.61
MIDCPNIFTY,MIDCPNIFTY 24400 CE,2026-08-17T11:45:00,2026-08-17T11:50:00,5.0,CE,24400,1,120,153.98,175.84,193.13,TARGET_HIT,2623.2,97.77,2525.43,0.142,246625.04
MIDCPNIFTY,MIDCPNIFTY 24525 CE,2026-08-17T11:55:00,2026-08-17T12:00:00,5.0,CE,24525,1,120,154.12,140.8,154.12,STOP_LOSS_HIT,-1598.4,90.0,-1688.4,-0.0864,244936.64
MIDCPNIFTY,MIDCPNIFTY 24500 CE,2026-08-17T12:05:00,2026-08-17T12:10:00,5.0,CE,24500,1,120,147.34,134.6,147.34,STOP_LOSS_HIT,-1528.8,88.12,-1616.92,-0.0865,243319.72
MIDCPNIFTY,MIDCPNIFTY 24425 CE,2026-08-17T12:15:00,2026-08-17T12:20:00,5.0,CE,24425,1,120,143.21,130.83,143.21,STOP_LOSS_HIT,-1485.6,86.98,-1572.58,-0.0864,241747.14
MIDCPNIFTY,MIDCPNIFTY 24475 CE,2026-08-17T13:30:00,2026-08-17T13:35:00,5.0,CE,24475,1,120,150.61,137.59,150.61,STOP_LOSS_HIT,-1562.4,89.02,-1651.42,-0.0864,240095.72
MIDCPNIFTY,MIDCPNIFTY 24450 CE,2026-08-17T13:40:00,2026-08-17T13:45:00,5.0,CE,24450,1,120,151.15,172.6,190.86,TARGET_HIT,2574.0,96.83,2477.17,0.1419,242572.89
MIDCPNIFTY,MIDCPNIFTY 24500 CE,2026-08-17T13:50:00,2026-08-17T13:55:00,5.0,CE,24500,1,120,143.83,131.39,143.83,STOP_LOSS_HIT,-1492.8,87.15,-1579.95,-0.0865,240992.94
MIDCPNIFTY,MIDCPNIFTY 24500 CE,2026-08-17T14:00:00,2026-08-17T14:15:00,15.0,CE,24500,1,120,150.67,137.65,151.94,STOP_LOSS_HIT,-1562.4,89.04,-1651.44,-0.0864,239341.5
MIDCPNIFTY,MIDCPNIFTY 24550 CE,2026-08-17T14:45:00,2026-08-17T15:05:00,20.0,CE,24550,1,120,145.43,132.86,145.43,STOP_LOSS_HIT,-1508.4,87.58,-1595.98,-0.0864,237745.52
